"Time","PS_1","PS_2","PS_3","PS_4","PS_5","Y"
25.03132977,3.735703462,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133005,3.735703548,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133024,3.735703607,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133037,3.735703644,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133044,3.735703666,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133049,3.735703681,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133051,3.735703685,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133051,3.735703687,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133052,3.735703688,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133052,3.735703688,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133052,3.735703689,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133052,3.73570369,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133053,3.73570369,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133053,3.735703691,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133053,3.735703691,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133053,3.735703691,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133053,3.735703692,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133053,3.735703693,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133054,3.735703694,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133054,3.735703695,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133055,3.735703698,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133056,3.7357037,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133058,3.735703706,3.740105175,2.530494994,2.531611703,2.831629235,1
25.0313306,3.735703713,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133064,3.735703722,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133068,3.735703735,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133072,3.735703747,3.740105175,2.530494994,2.531611703,2.831629235,1
25.03133078,3.735703764,3.740105175,2.530494994,2.531611703,2.831629234,1
25.03133086,3.73570379,3.740105175,2.530494994,2.531611703,2.831629234,1
25.03133096,3.735703821,3.740105176,2.530494993,2.531611703,2.831629234,1
25.03133107,3.735703853,3.740105176,2.530494993,2.531611703,2.831629234,1
25.03133121,3.735703896,3.740105176,2.530494993,2.531611703,2.831629234,1
25.0313314,3.735703955,3.740105176,2.530494993,2.531611703,2.831629234,1
25.03133163,3.735704028,3.740105176,2.530494993,2.531611703,2.831629234,1
25.03133187,3.7357041,3.740105176,2.530494993,2.531611702,2.831629234,1
25.03133217,3.735704194,3.740105176,2.530494993,2.531611702,2.831629234,1
25.03133257,3.735704321,3.740105176,2.530494993,2.531611702,2.831629234,1
25.03133297,3.735704449,3.740105176,2.530494992,2.531611702,2.831629233,1
25.03133347,3.735704608,3.740105176,2.530494992,2.531611702,2.831629233,1
25.03133413,3.735704818,3.740105176,2.530494992,2.531611701,2.831629233,1
25.03133479,3.735705028,3.740105177,2.530494991,2.531611701,2.831629232,1
25.0313356,3.735705288,3.740105177,2.530494991,2.531611701,2.831629232,1
25.03133664,3.735705624,3.740105177,2.530494991,2.5316117,2.831629232,1
25.03133768,3.73570596,3.740105177,2.53049499,2.531611699,2.831629231,1
25.03133893,3.735706368,3.740105178,2.530494989,2.531611699,2.83162923,1
25.03134053,3.735706889,3.740105178,2.530494988,2.531611698,2.83162923,1
25.03134212,3.735707411,3.740105178,2.530494988,2.531611697,2.831629229,1
25.03134408,3.735708053,3.740105179,2.530494987,2.531611696,2.831629228,1
25.03134661,3.735708887,3.74010518,2.530494985,2.531611695,2.831629227,1
25.03134914,3.735709723,3.74010518,2.530494984,2.531611694,2.831629225,1
25.0313523,3.735710768,3.740105181,2.530494982,2.531611692,2.831629224,1
25.03135639,3.735712126,3.740105182,2.53049498,2.53161169,2.831629222,1
25.03136048,3.735713489,3.740105183,2.530494978,2.531611688,2.83162922,1
25.03136554,3.73571518,3.740105185,2.530494975,2.531611685,2.831629217,1
25.03137212,3.735717384,3.740105187,2.530494972,2.531611682,2.831629214,1
25.0313787,3.735719595,3.740105188,2.530494969,2.531611679,2.83162921,1
25.03138684,3.735722335,3.740105191,2.530494964,2.531611675,2.831629206,1
25.03139741,3.735725905,3.740105194,2.530494959,2.531611669,2.831629201,1
